도로등급, 도로명, 지점ID, 년도, 월, 일, 요일, 방향, 1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종, 합계  
일반국도,국도 48호선,4803-002,2016,04,26,화,상행,37074,1740,6606,1893,625,362,54,29,0,30,0,23,48436
일반국도,국도 48호선,4803-002,2016,04,26,화,하행,36136,1183,7137,2052,685,356,126,11,0,82,0,15,47783
일반국도,국도 48호선,4803-002,2016,04,27,수,상행,36473,1876,7352,1830,569,341,57,35,0,29,0,32,48594
일반국도,국도 48호선,4803-002,2016,04,27,수,하행,36676,1073,7375,1996,717,305,132,15,0,70,0,22,48381
일반국도,국도 48호선,4803-002,2016,04,28,목,상행,36574,1838,7047,1839,649,403,56,28,0,36,0,37,48507
일반국도,국도 48호선,4803-002,2016,04,28,목,하행,36090,1178,7165,1998,663,367,132,17,0,90,0,19,47719
일반국도,국도 48호선,4803-002,2016,04,29,금,상행,37864,1690,6889,1887,588,349,72,29,0,45,0,37,49450
일반국도,국도 48호선,4803-002,2016,04,29,금,하행,37339,1130,7362,2026,682,374,122,25,0,87,0,11,49158
일반국도,국도 48호선,4803-002,2016,04,30,토,상행,38389,1360,4860,1146,367,332,45,26,0,14,0,22,46561
일반국도,국도 48호선,4803-002,2016,04,30,토,하행,36927,965,5207,1138,516,314,100,6,0,52,0,12,45237
일반국도,국도 48호선,4803-002,2016,05,01,일,상행,35388,1173,2777,581,152,101,13,4,0,3,0,4,40196
일반국도,국도 48호선,4803-002,2016,05,01,일,하행,32774,669,3035,567,253,125,6,2,0,6,0,2,37439
일반국도,국도 48호선,4803-002,2016,05,02,월,상행,36326,1614,6756,1846,535,394,71,25,0,26,0,28,47621
일반국도,국도 48호선,4803-002,2016,05,02,월,하행,36057,1104,7413,1887,642,438,104,21,0,69,0,13,47748
일반국도,국도 48호선,4803-002,2016,05,03,화,상행,34192,1629,5968,1620,387,259,69,31,1,17,0,22,44195
일반국도,국도 48호선,4803-002,2016,05,03,화,하행,33678,920,6711,1667,697,285,102,6,0,55,0,10,44131
일반국도,국도 48호선,4803-002,2016,05,04,수,상행,38091,1870,7575,1959,559,323,51,21,1,46,0,30,50526
일반국도,국도 48호선,4803-002,2016,05,04,수,하행,37505,1116,7908,2096,652,333,121,22,0,83,0,17,49853
일반국도,국도 48호선,4803-002,2016,05,05,목,상행,37790,1257,4357,1092,379,286,57,22,2,22,0,17,45281
일반국도,국도 48호선,4803-002,2016,05,05,목,하행,36139,834,4724,1081,495,297,80,11,0,53,0,15,43729
일반국도,국도 48호선,4803-002,2016,05,06,금,상행,34141,1305,5165,1305,481,294,45,22,1,21,0,28,42808
일반국도,국도 48호선,4803-002,2016,05,06,금,하행,32328,703,5458,1294,680,390,65,15,0,56,0,12,41001
일반국도,국도 48호선,4803-002,2016,05,07,토,상행,40319,1388,5147,1018,265,271,41,12,2,12,0,15,48490
일반국도,국도 48호선,4803-002,2016,05,07,토,하행,37162,882,4875,951,369,277,39,9,0,34,0,6,44604
일반국도,국도 48호선,4803-002,2016,05,08,일,상행,39457,1138,2787,576,118,129,11,5,0,2,0,10,44233
일반국도,국도 48호선,4803-002,2016,05,08,일,하행,35854,791,3070,542,199,155,15,4,0,6,0,0,40636
일반국도,국도 48호선,4803-002,2016,05,09,월,상행,36302,1704,6812,1854,573,345,72,24,2,30,0,36,47754
일반국도,국도 48호선,4803-002,2016,05,09,월,하행,35942,1182,7384,2016,583,302,116,15,0,68,0,10,47618
일반국도,국도 48호선,4803-002,2016,05,10,화,상행,34755,1669,6059,1794,475,305,38,26,1,20,0,17,45159
일반국도,국도 48호선,4803-002,2016,05,10,화,하행,34359,937,6826,1826,792,307,116,6,0,59,0,10,45238
일반국도,국도 48호선,4803-002,2016,05,11,수,상행,36540,1665,7114,1982,587,371,44,29,0,24,0,39,48395
일반국도,국도 48호선,4803-002,2016,05,11,수,하행,35998,1166,7617,2073,620,325,123,13,0,60,0,11,48006
일반국도,국도 48호선,4803-002,2016,05,12,목,상행,36550,1652,6731,1920,708,388,61,26,0,38,0,45,48119
일반국도,국도 48호선,4803-002,2016,05,12,목,하행,35954,1171,7348,2000,726,298,139,27,0,73,0,18,47754
일반국도,국도 48호선,4803-002,2016,05,13,금,상행,38157,1670,6984,1979,608,356,46,35,2,35,0,37,49909
일반국도,국도 48호선,4803-002,2016,05,13,금,하행,37004,1220,7527,1999,667,314,141,19,0,67,0,15,48973
일반국도,국도 48호선,4803-002,2016,05,14,토,상행,38744,1247,4306,973,456,330,34,25,0,15,0,27,46157
일반국도,국도 48호선,4803-002,2016,05,14,토,하행,36402,903,4650,1029,497,273,78,15,0,55,0,15,43917
일반국도,국도 48호선,4803-002,2016,05,15,일,상행,32565,1116,2775,569,103,147,6,5,0,4,0,5,37295
일반국도,국도 48호선,4803-002,2016,05,15,일,하행,30378,652,3117,504,319,165,18,9,0,8,0,5,35175
일반국도,국도 48호선,4803-002,2016,05,16,월,상행,35614,1679,6647,1793,553,366,56,20,0,25,0,29,46782
일반국도,국도 48호선,4803-002,2016,05,16,월,하행,35506,1104,7289,1926,532,389,88,13,0,65,0,12,46924
일반국도,국도 48호선,4803-002,2016,05,17,화,상행,36084,1691,6684,1920,568,357,90,28,0,36,0,41,47499
일반국도,국도 48호선,4803-002,2016,05,17,화,하행,36040,1245,7187,2000,690,280,134,14,0,79,0,18,47687
일반국도,국도 48호선,4803-002,2016,05,18,수,상행,36344,1730,6589,1906,552,302,67,29,1,27,0,25,47572
일반국도,국도 48호선,4803-002,2016,05,18,수,하행,36029,1202,7161,2037,526,300,137,9,0,56,0,19,47476
일반국도,국도 48호선,4803-002,2016,05,19,목,상행,36426,1659,6158,1813,540,322,67,30,1,30,1,24,47071
일반국도,국도 48호선,4803-002,2016,05,19,목,하행,35758,1169,7041,1955,567,296,137,20,0,74,0,16,47033
일반국도,국도 48호선,4803-002,2016,05,20,금,상행,37349,1648,6619,1786,723,329,62,29,1,35,0,29,48610
일반국도,국도 48호선,4803-002,2016,05,20,금,하행,36780,1219,7131,1891,762,311,129,18,0,71,0,13,48325
일반국도,국도 48호선,4803-002,2016,05,21,토,상행,39656,1375,4508,1091,384,360,39,19,1,17,0,21,47471
일반국도,국도 48호선,4803-002,2016,05,21,토,하행,37767,1013,4913,1081,428,327,70,15,0,55,0,7,45676
일반국도,국도 48호선,4803-002,2016,05,22,일,상행,37675,1186,2908,576,115,221,16,4,0,4,0,6,42711
일반국도,국도 48호선,4803-002,2016,05,22,일,하행,34651,862,3168,545,135,229,23,13,0,14,0,3,39643
일반국도,국도 48호선,4803-002,2016,05,23,월,상행,36736,1680,6585,1798,505,423,43,33,1,31,0,27,47862
일반국도,국도 48호선,4803-002,2016,05,23,월,하행,36172,1240,7090,1901,445,506,116,17,0,70,0,6,47563
일반국도,국도 48호선,4803-002,2016,05,24,화,상행,34796,1615,6089,1699,463,330,27,33,0,12,0,19,45083
일반국도,국도 48호선,4803-002,2016,05,24,화,하행,34567,970,6545,1670,634,401,92,14,0,64,0,13,44970
일반국도,국도 48호선,4803-002,2016,05,25,수,상행,36051,1642,6529,1889,553,349,47,20,0,32,0,41,47153
일반국도,국도 48호선,4803-002,2016,05,25,수,하행,36034,1177,7155,1981,570,386,123,15,0,58,0,15,47514
일반국도,국도 48호선,4803-002,2016,05,26,목,상행,36150,1689,6590,1849,539,421,59,28,2,25,0,38,47390
일반국도,국도 48호선,4803-002,2016,05,26,목,하행,36033,1162,7061,1872,703,494,143,13,0,82,0,17,47580
일반국도,국도 48호선,4803-002,2016,05,27,금,상행,37677,1665,6702,1886,551,318,47,28,0,23,0,25,48922
일반국도,국도 48호선,4803-002,2016,05,27,금,하행,37043,1267,7182,1961,586,367,132,21,1,62,0,14,48636
일반국도,국도 48호선,4803-002,2016,05,28,토,상행,38577,1409,4521,1096,584,265,36,24,0,21,0,14,46547
일반국도,국도 48호선,4803-002,2016,05,28,토,하행,36499,1077,4980,1121,669,324,107,6,0,41,0,15,44839
일반국도,국도 48호선,4803-002,2016,05,29,일,상행,35225,1188,2758,604,119,129,13,4,0,2,0,3,40045
일반국도,국도 48호선,4803-002,2016,05,29,일,하행,32640,877,3052,538,179,120,26,6,0,7,0,4,37449
일반국도,국도 48호선,4803-002,2016,05,30,월,상행,36538,1644,6492,1790,484,293,52,26,1,26,0,10,47356
일반국도,국도 48호선,4803-002,2016,05,30,월,하행,36041,1141,7100,1971,503,398,100,16,0,69,0,12,47351
일반국도,국도 48호선,4803-002,2016,05,31,화,상행,36006,1653,6497,1878,582,291,51,36,0,26,0,33,47053
일반국도,국도 48호선,4803-002,2016,05,31,화,하행,35441,1198,7024,1961,589,337,114,16,0,76,0,17,46773
일반국도,국도 48호선,4803-002,2016,06,01,수,상행,36212,1608,6513,1928,637,348,62,26,1,30,0,18,47383
일반국도,국도 48호선,4803-002,2016,06,01,수,하행,35613,1097,7048,1928,627,406,107,12,0,63,0,10,46911
일반국도,국도 48호선,4803-002,2016,06,02,목,상행,36216,1786,6857,1798,583,420,54,32,0,30,0,19,47795
일반국도,국도 48호선,4803-002,2016,06,02,목,하행,36102,1139,7190,1954,553,454,153,20,0,92,0,20,47677
일반국도,국도 48호선,4803-002,2016,06,03,금,상행,37998,1656,6785,1867,609,382,62,26,0,39,1,24,49449
일반국도,국도 48호선,4803-002,2016,06,03,금,하행,37110,1104,7143,1975,593,477,150,22,0,74,0,19,48667
일반국도,국도 48호선,4803-002,2016,06,04,토,상행,38328,1288,4769,1099,334,339,31,21,0,16,0,18,46243
일반국도,국도 48호선,4803-002,2016,06,04,토,하행,36136,777,4947,1062,435,336,96,9,0,45,0,9,43852
일반국도,국도 48호선,4803-002,2016,06,05,일,상행,35849,1053,2541,538,108,121,4,3,0,6,0,3,40226
일반국도,국도 48호선,4803-002,2016,06,05,일,하행,33173,728,2773,509,149,83,16,5,0,15,0,3,37454
일반국도,국도 48호선,4803-002,2016,06,06,월,상행,33744,1133,3833,762,347,233,25,21,0,10,0,23,40131
일반국도,국도 48호선,4803-002,2016,06,06,월,하행,33034,735,4083,833,338,263,51,6,0,50,0,5,39398
일반국도,국도 48호선,4803-002,2016,06,07,화,상행,35757,1612,6625,1726,709,354,41,26,0,37,0,25,46912
일반국도,국도 48호선,4803-002,2016,06,07,화,하행,35308,1037,7110,1802,737,461,104,22,0,71,0,14,46666
일반국도,국도 48호선,4803-002,2016,06,08,수,상행,35166,1612,6379,1744,719,350,48,33,1,33,0,21,46106
일반국도,국도 48호선,4803-002,2016,06,08,수,하행,35521,1072,6841,1934,727,363,142,27,0,65,0,17,46709
일반국도,국도 48호선,4803-002,2016,06,09,목,상행,36024,1608,6195,1821,744,388,47,45,2,27,0,34,46935
일반국도,국도 48호선,4803-002,2016,06,09,목,하행,35826,1123,6907,1955,708,376,145,20,0,80,0,18,47158
일반국도,국도 48호선,4803-002,2016,06,10,금,상행,37188,1635,6481,1809,722,337,45,22,0,32,0,20,48291
일반국도,국도 48호선,4803-002,2016,06,10,금,하행,36488,1141,6974,1909,657,306,120,15,0,70,0,19,47699
일반국도,국도 48호선,4803-002,2016,06,11,토,상행,38299,1333,4566,994,407,266,29,22,1,13,0,15,45945
일반국도,국도 48호선,4803-002,2016,06,11,토,하행,36262,929,4768,1065,447,237,102,9,0,50,0,14,43883
일반국도,국도 48호선,4803-002,2016,06,12,일,상행,34725,1132,2556,517,96,168,4,1,0,3,0,5,39207
일반국도,국도 48호선,4803-002,2016,06,12,일,하행,32359,759,2868,508,192,194,19,6,0,9,0,3,36917
일반국도,국도 48호선,4803-002,2016,06,13,월,상행,35692,1602,6203,1652,476,319,50,28,1,21,0,18,46062
일반국도,국도 48호선,4803-002,2016,06,13,월,하행,34049,1074,6583,1706,444,266,102,13,0,56,0,12,44305
일반국도,국도 48호선,4803-002,2016,06,14,화,상행,35289,1623,6478,1838,484,368,76,29,1,31,0,29,46246
일반국도,국도 48호선,4803-002,2016,06,14,화,하행,35193,1083,6613,1866,522,308,145,21,0,66,0,18,45835
일반국도,국도 48호선,4803-002,2016,06,15,수,상행,34035,1591,5738,1593,372,222,61,26,1,24,0,24,43687
일반국도,국도 48호선,4803-002,2016,06,15,수,하행,33981,895,6299,1648,690,167,102,13,1,59,0,13,43868
일반국도,국도 48호선,4803-002,2016,06,16,목,상행,35532,1562,6121,1690,792,270,64,28,2,37,0,27,46125
일반국도,국도 48호선,4803-002,2016,06,16,목,하행,35186,1034,6693,1789,802,229,107,21,0,57,0,13,45931
일반국도,국도 48호선,4803-002,2016,06,17,금,상행,37739,1624,6268,1746,455,337,60,36,1,32,0,28,48326
일반국도,국도 48호선,4803-002,2016,06,17,금,하행,36372,1112,6826,1796,476,263,123,28,0,63,0,13,47072
일반국도,국도 48호선,4803-002,2016,06,18,토,상행,38181,1330,4503,1038,587,263,38,26,1,15,0,17,45999
일반국도,국도 48호선,4803-002,2016,06,18,토,하행,37063,943,4684,1088,598,206,101,7,0,46,0,10,44746
일반국도,국도 48호선,4803-002,2016,06,19,일,상행,35063,1121,2603,505,105,174,11,7,0,8,0,6,39603
일반국도,국도 48호선,4803-002,2016,06,19,일,하행,32297,789,2778,525,135,148,18,3,0,7,0,2,36702
일반국도,국도 48호선,4803-002,2016,06,20,월,상행,35419,1621,6169,1716,592,378,63,29,0,28,0,22,46037
일반국도,국도 48호선,4803-002,2016,06,20,월,하행,34934,1111,6537,1769,495,330,117,17,0,66,0,14,45390
일반국도,국도 48호선,4803-002,2016,06,21,화,상행,35632,1595,6125,1716,524,374,55,36,0,31,0,28,46116
일반국도,국도 48호선,4803-002,2016,06,21,화,하행,35294,1101,6692,1858,513,296,115,13,0,81,0,17,45980
일반국도,국도 48호선,4803-002,2016,06,22,수,상행,35272,1541,5971,1637,713,333,69,28,0,28,0,16,45608
일반국도,국도 48호선,4803-002,2016,06,22,수,하행,34679,1042,6381,1652,783,317,121,12,0,68,0,5,45060
일반국도,국도 48호선,4803-002,2016,06,23,목,상행,36145,1562,5983,1706,508,283,51,24,1,34,0,27,46324
일반국도,국도 48호선,4803-002,2016,06,23,목,하행,35392,1111,6549,1818,514,239,104,14,0,61,0,10,45812
일반국도,국도 48호선,4803-002,2016,06,24,금,상행,37022,1650,5972,1608,646,276,54,23,1,26,0,12,47290
일반국도,국도 48호선,4803-002,2016,06,24,금,하행,36201,1088,6494,1655,677,200,105,17,0,48,1,10,46496
일반국도,국도 48호선,4803-002,2016,06,25,토,상행,38723,1342,4522,1015,409,320,40,19,0,18,0,17,46425
일반국도,국도 48호선,4803-002,2016,06,25,토,하행,36291,913,4697,1038,430,233,76,9,0,45,0,9,43741
일반국도,국도 48호선,4803-002,2016,06,26,일,상행,34244,1133,2519,527,107,100,11,10,0,4,0,9,38664
일반국도,국도 48호선,4803-002,2016,06,26,일,하행,32554,772,2770,504,135,75,15,3,0,8,0,6,36842
일반국도,국도 48호선,4803-002,2016,06,27,월,상행,35950,1565,6198,1601,479,338,42,25,0,35,0,31,46264
일반국도,국도 48호선,4803-002,2016,06,27,월,하행,35110,1102,6611,1733,402,278,93,21,0,56,0,5,45411
일반국도,국도 48호선,4803-002,2016,06,28,화,상행,35937,1570,6070,1662,579,355,52,25,0,41,0,24,46315
일반국도,국도 48호선,4803-002,2016,06,28,화,하행,35349,1085,6645,1798,540,298,130,17,0,66,1,21,45950
일반국도,국도 48호선,4803-002,2016,06,29,수,상행,35833,1589,6053,1648,734,362,48,31,0,36,0,27,46361
일반국도,국도 48호선,4803-002,2016,06,29,수,하행,35003,1128,6491,1710,685,263,126,19,0,52,0,13,45490
일반국도,국도 48호선,4803-002,2016,06,30,목,상행,35527,1546,6326,1843,500,341,52,24,0,36,0,29,46224
일반국도,국도 48호선,4803-002,2016,06,30,목,하행,35036,1022,6575,1816,587,299,108,23,0,41,0,13,45520
일반국도,국도 48호선,4803-002,2016,07,01,금,상행,35062,1541,6060,1664,577,309,43,22,0,23,0,21,45322
일반국도,국도 48호선,4803-002,2016,07,01,금,하행,34818,917,6347,1769,719,246,102,16,0,42,0,8,44984
일반국도,국도 48호선,4803-002,2016,07,02,토,상행,37693,1235,4579,940,234,196,12,13,0,10,0,8,44920
일반국도,국도 48호선,4803-002,2016,07,02,토,하행,35494,836,4791,918,320,132,47,5,0,32,0,5,42580
일반국도,국도 48호선,4803-002,2016,07,03,일,상행,33586,1122,2694,544,71,102,2,4,0,2,0,4,38131
일반국도,국도 48호선,4803-002,2016,07,03,일,하행,31631,706,2908,570,141,100,4,2,0,8,0,0,36070
일반국도,국도 48호선,4803-002,2016,07,04,월,상행,34366,1591,6158,1553,456,212,46,22,0,19,0,18,44441
일반국도,국도 48호선,4803-002,2016,07,04,월,하행,33710,863,6574,1545,627,170,88,21,0,42,0,5,43645
일반국도,국도 48호선,4803-002,2016,07,05,화,상행,32415,1501,5366,1380,326,157,22,14,0,28,0,17,41226
일반국도,국도 48호선,4803-002,2016,07,05,화,하행,32227,798,5901,1432,606,103,48,13,0,22,0,9,41159
일반국도,국도 48호선,4803-002,2016,07,06,수,상행,35464,1554,6187,1682,532,162,35,8,0,18,0,17,45659
일반국도,국도 48호선,4803-002,2016,07,06,수,하행,34954,1005,6559,1649,583,124,70,6,0,17,0,8,44975
일반국도,국도 48호선,4803-002,2016,07,07,목,상행,36102,1626,6385,1677,455,267,28,15,0,28,0,21,46604
일반국도,국도 48호선,4803-002,2016,07,07,목,하행,35674,1079,6697,1691,513,159,92,16,0,54,0,14,45989
일반국도,국도 48호선,4803-002,2016,07,08,금,상행,37610,1776,6804,1864,505,401,50,21,0,29,1,20,49081
일반국도,국도 48호선,4803-002,2016,07,08,금,하행,36390,1092,6761,1893,440,321,117,15,0,44,0,17,47090
일반국도,국도 48호선,4803-002,2016,07,09,토,상행,38473,1329,4300,1077,389,284,31,25,0,14,0,9,45931
일반국도,국도 48호선,4803-002,2016,07,09,토,하행,36546,970,4772,1068,405,252,76,15,0,45,0,8,44157
일반국도,국도 48호선,4803-002,2016,07,10,일,상행,34434,1084,2559,521,94,143,8,8,0,4,0,5,38860
일반국도,국도 48호선,4803-002,2016,07,10,일,하행,32221,778,2816,531,110,141,12,2,0,5,0,4,36620
일반국도,국도 48호선,4803-002,2016,07,11,월,상행,35865,1593,6210,1734,552,346,61,38,1,31,0,19,46450
일반국도,국도 48호선,4803-002,2016,07,11,월,하행,35183,1123,6713,1748,504,278,94,15,0,48,0,15,45721
일반국도,국도 48호선,4803-002,2016,07,12,화,상행,36144,1581,6099,1719,486,340,45,25,2,23,0,14,46478
일반국도,국도 48호선,4803-002,2016,07,12,화,하행,35548,1162,6659,1715,481,234,97,13,1,43,0,5,45958
일반국도,국도 48호선,4803-002,2016,07,13,수,상행,36227,1621,6368,1767,509,391,68,21,0,26,0,14,47012
일반국도,국도 48호선,4803-002,2016,07,13,수,하행,35412,1120,6590,1738,509,257,138,9,0,47,0,8,45828
일반국도,국도 48호선,4803-002,2016,07,14,목,상행,36374,1611,6121,1771,443,308,51,22,2,34,0,16,46753
일반국도,국도 48호선,4803-002,2016,07,14,목,하행,35139,1109,6568,1764,480,224,125,29,0,53,0,8,45499
일반국도,국도 48호선,4803-002,2016,07,15,금,상행,36912,2001,7864,1862,581,264,52,27,2,25,0,18,49608
일반국도,국도 48호선,4803-002,2016,07,15,금,하행,36143,1065,6757,1789,646,241,81,24,0,37,0,14,46797
일반국도,국도 48호선,4803-002,2016,07,16,토,상행,35093,1251,4090,813,206,111,13,7,2,9,0,12,41607
일반국도,국도 48호선,4803-002,2016,07,16,토,하행,33324,644,4611,810,505,93,39,3,0,24,0,5,40058
일반국도,국도 48호선,4803-002,2016,07,17,일,상행,33768,1093,2777,491,109,51,3,3,0,2,0,3,38300
일반국도,국도 48호선,4803-002,2016,07,17,일,하행,31453,618,3018,460,245,50,9,4,0,3,0,0,35860
일반국도,국도 48호선,4803-002,2016,07,18,월,상행,35704,1592,6202,1638,472,242,43,20,2,35,0,17,45967
일반국도,국도 48호선,4803-002,2016,07,18,월,하행,34544,1068,6690,1654,460,165,103,13,0,45,0,16,44758
일반국도,국도 48호선,4803-002,2016,07,19,화,상행,36129,1577,6147,1820,589,303,60,26,0,36,0,16,46703
일반국도,국도 48호선,4803-002,2016,07,19,화,하행,35409,1084,6680,1755,595,263,111,11,0,50,0,15,45973
일반국도,국도 48호선,4803-002,2016,07,20,수,상행,34351,1863,7007,1812,439,351,47,17,1,18,0,16,45922
일반국도,국도 48호선,4803-002,2016,07,20,수,하행,35339,1069,6582,1792,406,283,112,16,0,35,0,9,45643
일반국도,국도 48호선,4803-002,2016,07,21,목,상행,36176,1600,6161,1792,617,360,50,19,2,47,0,12,46836
일반국도,국도 48호선,4803-002,2016,07,21,목,하행,35300,1086,6652,1783,582,262,121,17,0,43,0,10,45856
일반국도,국도 48호선,4803-002,2016,07,22,금,상행,37578,1627,6347,1743,420,276,49,24,2,32,0,8,48106
일반국도,국도 48호선,4803-002,2016,07,22,금,하행,36984,1101,6706,1772,391,223,111,28,0,30,0,5,47351
일반국도,국도 48호선,4803-002,2016,07,23,토,상행,37872,1287,4417,1038,251,226,21,9,1,16,0,11,45149
일반국도,국도 48호선,4803-002,2016,07,23,토,하행,35716,867,4629,970,246,134,56,9,0,27,0,3,42657
일반국도,국도 48호선,4803-002,2016,07,24,일,상행,32923,1122,2544,508,63,80,7,3,0,7,0,2,37259
일반국도,국도 48호선,4803-002,2016,07,24,일,하행,30703,685,2659,449,193,45,9,7,0,4,0,6,34760
일반국도,국도 48호선,4803-002,2016,07,25,월,상행,36444,1610,6158,1659,510,247,44,28,1,32,0,15,46748
일반국도,국도 48호선,4803-002,2016,07,25,월,하행,35238,1094,6583,1639,440,159,101,13,0,45,0,14,45326
일반국도,국도 48호선,4803-002,2016,07,26,화,상행,36614,1573,6156,1794,549,274,45,27,2,35,0,16,47085
일반국도,국도 48호선,4803-002,2016,07,26,화,하행,35424,1090,6373,1717,576,135,113,20,0,49,0,11,45508
일반국도,국도 48호선,4803-002,2016,07,27,수,상행,36415,1551,6046,1492,421,204,46,17,0,37,0,17,46246
일반국도,국도 48호선,4803-002,2016,07,27,수,하행,35707,1108,6351,1525,384,171,85,17,0,56,0,18,45422
일반국도,국도 48호선,4803-002,2016,07,28,목,상행,36166,1531,6135,1675,507,320,50,34,2,51,0,14,46485
일반국도,국도 48호선,4803-002,2016,07,28,목,하행,34913,1040,6349,1621,498,199,90,17,0,56,0,19,44802
일반국도,국도 48호선,4803-002,2016,07,29,금,상행,36682,1739,6688,1527,335,207,26,25,1,35,0,21,47286
일반국도,국도 48호선,4803-002,2016,07,29,금,하행,35607,997,5944,1410,442,139,86,13,1,40,0,17,44696
일반국도,국도 48호선,4803-002,2016,07,30,토,상행,38116,1235,4030,937,368,201,23,6,1,21,0,10,44948
일반국도,국도 48호선,4803-002,2016,07,30,토,하행,34367,849,4280,889,393,155,37,11,0,39,0,2,41022
일반국도,국도 48호선,4803-002,2016,07,31,일,상행,34329,1085,2399,508,98,115,5,1,0,14,0,1,38555
일반국도,국도 48호선,4803-002,2016,07,31,일,하행,30640,758,2535,499,82,63,10,4,0,12,0,1,34604
일반국도,국도 48호선,4803-002,2016,08,01,월,상행,36063,1476,4892,1225,383,267,28,14,0,24,0,8,44380
일반국도,국도 48호선,4803-002,2016,08,01,월,하행,34412,974,5181,1160,393,177,73,14,0,34,0,7,42425
일반국도,국도 48호선,4803-002,2016,08,02,화,상행,36348,1389,4942,1285,372,228,29,20,0,26,0,10,44649
일반국도,국도 48호선,4803-002,2016,08,02,화,하행,34784,941,5199,1284,355,166,74,14,0,38,0,8,42863
일반국도,국도 48호선,4803-002,2016,08,03,수,상행,36020,1482,5221,1389,460,275,35,22,0,27,0,5,44936
일반국도,국도 48호선,4803-002,2016,08,03,수,하행,35061,1052,5321,1344,420,221,76,9,0,42,0,15,43561
일반국도,국도 48호선,4803-002,2016,08,04,목,상행,35820,1547,5490,1514,434,259,31,16,0,35,0,8,45154
일반국도,국도 48호선,4803-002,2016,08,04,목,하행,34405,1077,5935,1544,423,195,94,13,0,41,0,9,43736
일반국도,국도 48호선,4803-002,2016,08,05,금,상행,37231,1524,5676,1574,394,318,42,25,0,17,0,6,46807
일반국도,국도 48호선,4803-002,2016,08,05,금,하행,35605,1068,5973,1515,322,193,112,13,0,30,0,9,44840
일반국도,국도 48호선,4803-002,2016,08,06,토,상행,36750,1269,4026,941,251,216,17,18,0,16,0,6,43510
일반국도,국도 48호선,4803-002,2016,08,06,토,하행,35081,904,4279,938,232,117,59,8,0,19,0,5,41642
일반국도,국도 48호선,4803-002,2016,08,07,일,상행,33268,1129,2379,479,74,113,3,7,0,5,0,5,37462
일반국도,국도 48호선,4803-002,2016,08,07,일,하행,31003,784,2607,471,63,73,8,5,0,2,0,2,35018
일반국도,국도 48호선,4803-002,2016,08,08,월,상행,35437,1546,5904,1631,363,233,35,28,0,26,0,8,45211
일반국도,국도 48호선,4803-002,2016,08,08,월,하행,34296,1075,6174,1593,294,143,76,13,0,31,0,6,43701
일반국도,국도 48호선,4803-002,2016,08,09,화,상행,36124,1556,5997,1674,493,279,52,20,0,24,0,12,46231
일반국도,국도 48호선,4803-002,2016,08,09,화,하행,35037,1056,6253,1628,427,191,108,18,0,41,0,11,44770
일반국도,국도 48호선,4803-002,2016,08,10,수,상행,36226,1581,6044,1655,422,284,47,26,0,28,0,13,46326
일반국도,국도 48호선,4803-002,2016,08,10,수,하행,35277,1112,6303,1648,309,174,102,13,1,38,0,11,44988
일반국도,국도 48호선,4803-002,2016,08,11,목,상행,36323,1527,6049,1735,442,220,36,22,0,40,0,9,46403
일반국도,국도 48호선,4803-002,2016,08,11,목,하행,35220,1119,6279,1727,372,144,88,19,0,55,0,3,45026
일반국도,국도 48호선,4803-002,2016,08,12,금,상행,37674,1629,6221,1768,544,317,53,26,0,30,0,19,48281
일반국도,국도 48호선,4803-002,2016,08,12,금,하행,36084,1136,6553,1716,476,223,102,11,0,40,2,11,46354
일반국도,국도 48호선,4803-002,2016,08,13,토,상행,38449,1226,4264,971,281,260,31,11,0,9,0,7,45509
일반국도,국도 48호선,4803-002,2016,08,13,토,하행,35286,920,4403,932,217,161,71,8,0,28,0,9,42035
일반국도,국도 48호선,4803-002,2016,08,14,일,상행,34076,1139,2346,454,103,146,1,3,0,3,0,1,38272
일반국도,국도 48호선,4803-002,2016,08,14,일,하행,31366,757,2454,493,70,104,12,6,0,4,0,0,35266
일반국도,국도 48호선,4803-002,2016,08,15,월,상행,32703,1155,3398,734,310,203,21,8,0,6,0,10,38548
일반국도,국도 48호선,4803-002,2016,08,15,월,하행,31719,795,3745,759,256,173,43,5,0,27,0,5,37527
일반국도,국도 48호선,4803-002,2016,08,16,화,상행,35317,1635,6115,1687,481,300,47,21,1,33,0,17,45654
일반국도,국도 48호선,4803-002,2016,08,16,화,하행,33361,1093,5893,1585,327,234,85,9,0,53,0,13,42653
일반국도,국도 48호선,4803-002,2016,08,17,수,상행,36016,1633,6175,1662,489,300,52,27,0,30,0,12,46396
일반국도,국도 48호선,4803-002,2016,08,17,수,하행,34529,1105,6278,1651,462,264,113,18,0,41,0,11,44472
일반국도,국도 48호선,4803-002,2016,08,18,목,상행,35570,1592,5992,1739,422,291,44,32,1,29,0,5,45717
일반국도,국도 48호선,4803-002,2016,08,18,목,하행,34949,1098,6300,1714,342,280,105,14,0,46,0,12,44860
일반국도,국도 48호선,4803-002,2016,08,19,금,상행,37014,1617,6111,1749,488,298,45,25,2,28,0,15,47392
일반국도,국도 48호선,4803-002,2016,08,19,금,하행,35999,1132,6476,1702,421,277,83,17,0,42,0,11,46160
일반국도,국도 48호선,4803-002,2016,08,20,토,상행,38142,1277,4312,990,300,228,24,18,1,18,0,7,45317
