도로등급, 도로명, 지점ID, 년도, 월, 일, 요일, 방향, 1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종, 합계  
일반국도,국도 48호선,4803-002,2015,04,26,일,하행,35171,897,3419,649,380,228,40,3,0,12,0,4,40803
일반국도,국도 48호선,4803-002,2015,04,27,월,상행,36685,1513,6064,2445,279,411,37,22,3,133,25,40,47657
일반국도,국도 48호선,4803-002,2015,04,27,월,하행,35251,1277,7226,1952,800,473,108,11,0,43,0,10,47151
일반국도,국도 48호선,4803-002,2015,04,28,화,상행,35247,1682,5962,3089,222,218,37,27,2,102,25,41,46654
일반국도,국도 48호선,4803-002,2015,04,28,화,하행,35522,1256,7023,2005,860,454,137,16,0,52,0,20,47345
일반국도,국도 48호선,4803-002,2015,04,29,수,상행,35408,1865,5994,3315,369,429,36,34,6,130,21,39,47646
일반국도,국도 48호선,4803-002,2015,04,29,수,하행,34747,969,7233,1966,1140,307,149,17,0,48,0,31,46607
일반국도,국도 48호선,4803-002,2015,04,30,목,상행,35625,1801,6045,3675,467,514,47,22,7,166,19,80,48468
일반국도,국도 48호선,4803-002,2015,04,30,목,하행,36193,1207,7150,2001,852,331,122,15,0,67,0,15,47953
일반국도,국도 48호선,4803-002,2015,05,01,금,상행,34186,1687,5392,3145,286,428,22,12,4,137,0,21,45320
일반국도,국도 48호선,4803-002,2015,05,01,금,하행,36894,1081,5595,1295,488,155,60,6,0,24,0,12,45610
일반국도,국도 48호선,4803-002,2015,05,02,토,상행,36955,1469,5849,2801,217,388,15,11,5,159,1,34,47904
일반국도,국도 48호선,4803-002,2015,05,02,토,하행,36994,990,4784,945,480,276,52,5,0,21,0,6,44553
일반국도,국도 48호선,4803-002,2015,05,03,일,상행,29549,1304,5140,2303,159,198,22,12,3,102,12,47,38851
일반국도,국도 48호선,4803-002,2015,05,03,일,하행,31225,772,2977,527,503,95,15,1,0,1,0,2,36118
일반국도,국도 48호선,4803-002,2015,05,04,월,상행,36396,1585,5776,3100,292,368,29,16,6,96,2,27,47693
일반국도,국도 48호선,4803-002,2015,05,04,월,하행,37047,1083,6812,1677,689,223,107,9,0,43,0,25,47715
일반국도,국도 48호선,4803-002,2015,05,05,화,상행,33081,1526,5065,2745,267,379,18,9,8,112,2,19,43231
일반국도,국도 48호선,4803-002,2015,05,05,화,하행,34484,856,4681,1008,402,329,58,12,0,28,0,12,41870
일반국도,국도 48호선,4803-002,2015,05,06,수,상행,36024,1814,5709,3232,510,435,24,10,11,224,0,23,48016
일반국도,국도 48호선,4803-002,2015,05,06,수,하행,34878,1155,7592,2109,820,399,109,22,0,24,0,12,47120
일반국도,국도 48호선,4803-002,2015,05,07,목,상행,36729,1796,5802,3265,285,411,24,10,8,145,1,23,48499
일반국도,국도 48호선,4803-002,2015,05,07,목,하행,36102,1265,7544,2063,944,394,135,16,0,40,0,18,48521
일반국도,국도 48호선,4803-002,2015,05,08,금,상행,37085,1943,6161,4088,429,677,27,13,17,151,4,27,50622
일반국도,국도 48호선,4803-002,2015,05,08,금,하행,37540,1038,7447,1988,921,377,115,23,0,43,0,12,49504
일반국도,국도 48호선,4803-002,2015,05,09,토,상행,35234,1652,6022,3171,319,507,34,26,4,187,20,58,47234
일반국도,국도 48호선,4803-002,2015,05,09,토,하행,37990,1080,5454,1189,548,319,65,14,0,38,0,7,46704
일반국도,국도 48호선,4803-002,2015,05,10,일,상행,31892,1421,5408,2328,181,278,33,15,6,121,16,47,41746
일반국도,국도 48호선,4803-002,2015,05,10,일,하행,34056,963,3302,578,292,362,19,1,0,16,0,2,39591
일반국도,국도 48호선,4803-002,2015,05,11,월,상행,38407,1755,6456,3141,288,278,40,36,7,106,16,48,50578
일반국도,국도 48호선,4803-002,2015,05,11,월,하행,34550,1140,7371,1972,710,362,80,8,0,43,0,8,46244
일반국도,국도 48호선,4803-002,2015,05,12,화,상행,38178,1981,5989,3490,460,442,26,6,7,164,3,101,50847
일반국도,국도 48호선,4803-002,2015,05,12,화,하행,34532,1124,7550,1901,902,211,84,12,0,49,0,6,46371
일반국도,국도 48호선,4803-002,2015,05,13,수,상행,38173,1940,6296,3865,385,559,29,11,10,184,2,26,51480
일반국도,국도 48호선,4803-002,2015,05,13,수,하행,35122,1216,7538,2018,780,351,123,14,0,71,1,14,47248
일반국도,국도 48호선,4803-002,2015,05,14,목,상행,38298,1838,6465,3618,315,378,35,23,8,145,10,41,51174
일반국도,국도 48호선,4803-002,2015,05,14,목,하행,35622,1242,7156,1933,751,312,116,15,0,60,0,14,47221
일반국도,국도 48호선,4803-002,2015,05,15,금,상행,39037,2019,6683,3883,368,440,40,24,4,167,17,45,52727
일반국도,국도 48호선,4803-002,2015,05,15,금,하행,36480,1266,7532,2044,778,346,122,15,0,55,0,17,48655
일반국도,국도 48호선,4803-002,2015,05,16,토,상행,38651,1702,6510,3258,259,333,37,22,2,140,19,56,50989
일반국도,국도 48호선,4803-002,2015,05,16,토,하행,38022,1078,5380,1181,448,268,70,9,0,21,0,2,46479
일반국도,국도 48호선,4803-002,2015,05,17,일,상행,35139,1442,5702,2511,183,241,15,7,3,97,0,34,45374
일반국도,국도 48호선,4803-002,2015,05,17,일,하행,33591,1030,3367,611,256,343,14,6,0,21,0,1,39240
일반국도,국도 48호선,4803-002,2015,05,18,월,상행,37328,1797,6343,3286,432,354,31,27,5,239,22,33,49897
일반국도,국도 48호선,4803-002,2015,05,18,월,하행,34721,1257,7196,1952,713,317,85,8,0,35,0,11,46295
일반국도,국도 48호선,4803-002,2015,05,19,화,상행,38582,1862,5977,3194,292,366,27,5,3,136,2,21,50467
일반국도,국도 48호선,4803-002,2015,05,19,화,하행,34526,1023,7205,1984,1019,329,93,12,0,44,0,15,46250
일반국도,국도 48호선,4803-002,2015,05,20,수,상행,38094,1876,6209,3198,305,391,27,11,4,146,3,25,50289
일반국도,국도 48호선,4803-002,2015,05,20,수,하행,35415,1200,7305,2077,753,331,116,19,0,47,0,18,47281
일반국도,국도 48호선,4803-002,2015,05,21,목,상행,38618,1872,6396,3530,343,409,36,33,6,177,8,47,51475
일반국도,국도 48호선,4803-002,2015,05,21,목,하행,35797,1386,7192,2007,668,351,118,22,0,50,0,16,47607
일반국도,국도 48호선,4803-002,2015,05,22,금,상행,39684,1808,6427,3214,488,287,30,15,6,237,2,47,52245
일반국도,국도 48호선,4803-002,2015,05,22,금,하행,37207,1372,7531,2056,597,382,121,16,0,62,0,17,49361
일반국도,국도 48호선,4803-002,2015,05,23,토,상행,39499,1736,6601,3112,428,322,37,30,2,290,23,54,52134
일반국도,국도 48호선,4803-002,2015,05,23,토,하행,38043,1013,5303,1122,636,465,64,8,0,47,0,17,46718
일반국도,국도 48호선,4803-002,2015,05,24,일,상행,34753,1458,5915,2601,171,233,31,21,4,124,22,49,45382
일반국도,국도 48호선,4803-002,2015,05,24,일,하행,35414,984,3102,518,208,316,11,2,0,15,0,4,40574
일반국도,국도 48호선,4803-002,2015,05,25,월,상행,34050,1451,5432,2961,233,374,18,7,6,157,2,19,44710
일반국도,국도 48호선,4803-002,2015,05,25,월,하행,33745,1053,4411,903,374,356,46,6,0,29,0,9,40932
일반국도,국도 48호선,4803-002,2015,05,26,화,상행,38804,1783,6170,3279,291,391,17,14,5,157,0,24,50935
일반국도,국도 48호선,4803-002,2015,05,26,화,하행,35306,1359,7177,2041,605,422,97,20,1,50,1,9,47088
일반국도,국도 48호선,4803-002,2015,05,27,수,상행,39088,1967,6317,3689,341,591,25,10,5,54,2,25,52114
일반국도,국도 48호선,4803-002,2015,05,27,수,하행,35455,1408,7305,1992,678,436,131,18,0,44,0,15,47482
일반국도,국도 48호선,4803-002,2015,05,28,목,상행,39460,1878,6408,3148,292,396,30,15,5,138,2,27,51799
일반국도,국도 48호선,4803-002,2015,05,28,목,하행,36039,1432,7348,2105,582,395,119,19,0,64,1,12,48116
일반국도,국도 48호선,4803-002,2015,05,29,금,상행,39403,1758,5996,2946,290,371,17,8,3,148,2,20,50962
일반국도,국도 48호선,4803-002,2015,05,29,금,하행,36702,1435,7378,2100,712,342,121,24,2,51,0,14,48881
일반국도,국도 48호선,4803-002,2015,05,30,토,상행,39325,1672,6616,2970,326,382,37,22,4,131,13,63,51561
일반국도,국도 48호선,4803-002,2015,05,30,토,하행,36858,1041,5290,1129,605,276,80,10,0,36,0,7,45332
일반국도,국도 48호선,4803-002,2015,05,31,일,상행,35549,1294,5348,2079,199,443,11,3,4,42,0,26,44998
일반국도,국도 48호선,4803-002,2015,05,31,일,하행,32518,1067,3094,586,218,141,16,3,0,20,0,4,37667
일반국도,국도 48호선,4803-002,2015,06,01,월,상행,34215,1299,5718,2203,432,450,45,29,3,193,22,35,44644
일반국도,국도 48호선,4803-002,2015,06,01,월,하행,35013,1335,7092,1936,617,318,106,20,0,45,1,4,46487
일반국도,국도 48호선,4803-002,2015,06,02,화,상행,37940,1330,5769,2194,262,306,26,16,4,96,0,25,47968
일반국도,국도 48호선,4803-002,2015,06,02,화,하행,35306,1328,7260,2100,568,537,132,14,0,57,0,9,47311
일반국도,국도 48호선,4803-002,2015,06,03,수,상행,36248,1429,6001,3001,393,578,30,36,5,189,23,34,47967
일반국도,국도 48호선,4803-002,2015,06,03,수,하행,35307,1336,7078,1968,577,478,96,6,0,54,0,9,46909
일반국도,국도 48호선,4803-002,2015,06,04,목,상행,37331,1340,5708,2318,389,490,26,8,3,188,0,21,47822
일반국도,국도 48호선,4803-002,2015,06,04,목,하행,35060,1357,6999,2009,518,459,107,20,0,54,1,14,46598
일반국도,국도 48호선,4803-002,2015,06,05,금,상행,39003,1338,5895,2256,387,272,18,15,2,196,0,15,49397
일반국도,국도 48호선,4803-002,2015,06,05,금,하행,35488,1128,7223,1853,832,492,123,13,0,57,0,22,47231
일반국도,국도 48호선,4803-002,2015,06,06,토,상행,37029,1414,6009,2635,330,449,20,16,4,190,3,36,48135
일반국도,국도 48호선,4803-002,2015,06,06,토,하행,35017,1030,4522,946,407,382,62,2,0,24,0,7,42399
일반국도,국도 48호선,4803-002,2015,06,07,일,상행,30147,1096,4962,3003,169,589,18,9,5,44,0,29,40071
일반국도,국도 48호선,4803-002,2015,06,07,일,하행,30032,1005,2963,513,153,175,12,3,0,7,0,1,34864
일반국도,국도 48호선,4803-002,2015,06,08,월,상행,37016,1435,5829,2253,344,392,25,15,3,127,3,26,47468
일반국도,국도 48호선,4803-002,2015,06,08,월,하행,34334,1338,6980,1877,615,326,102,14,0,57,0,11,45654
일반국도,국도 48호선,4803-002,2015,06,09,화,상행,36435,1563,5865,3049,435,621,31,16,3,151,3,24,48196
일반국도,국도 48호선,4803-002,2015,06,09,화,하행,34557,1299,6982,1969,704,337,105,22,0,76,0,14,46065
일반국도,국도 48호선,4803-002,2015,06,10,수,상행,36483,1503,6012,2616,399,726,58,31,5,62,18,42,47955
일반국도,국도 48호선,4803-002,2015,06,10,수,하행,34817,1390,6871,1940,677,346,126,20,0,59,0,10,46256
일반국도,국도 48호선,4803-002,2015,06,11,목,상행,35917,1572,6035,3297,352,876,49,39,8,67,22,48,48282
일반국도,국도 48호선,4803-002,2015,06,11,목,하행,34930,1292,6821,1855,675,392,94,17,0,67,0,9,46152
일반국도,국도 48호선,4803-002,2015,06,12,금,상행,37283,1488,6178,2854,371,922,43,17,4,62,27,42,49291
일반국도,국도 48호선,4803-002,2015,06,12,금,하행,35928,1317,7035,1880,583,350,99,11,0,49,0,10,47262
일반국도,국도 48호선,4803-002,2015,06,13,토,상행,35479,1480,6175,3524,449,1347,48,18,6,75,29,42,48672
일반국도,국도 48호선,4803-002,2015,06,13,토,하행,35411,1177,4854,1114,324,471,82,15,0,29,0,15,43492
일반국도,국도 48호선,4803-002,2015,06,14,일,상행,29588,1371,5476,3904,377,1073,34,18,8,65,16,43,41973
일반국도,국도 48호선,4803-002,2015,06,14,일,하행,29567,940,2843,500,152,81,10,3,0,13,0,6,34115
일반국도,국도 48호선,4803-002,2015,06,15,월,상행,37403,1372,5583,2128,291,385,19,8,2,167,3,20,47381
일반국도,국도 48호선,4803-002,2015,06,15,월,하행,34293,1394,6792,1829,400,398,100,15,1,43,0,11,45276
일반국도,국도 48호선,4803-002,2015,06,16,화,상행,36228,1409,5895,3045,396,621,32,17,4,187,3,25,47862
일반국도,국도 48호선,4803-002,2015,06,16,화,하행,34673,1400,6990,1919,674,473,117,20,0,66,0,4,46336
일반국도,국도 48호선,4803-002,2015,06,17,수,상행,36739,1401,5785,2436,374,716,33,13,5,49,0,23,47574
일반국도,국도 48호선,4803-002,2015,06,17,수,하행,34667,1339,6757,1985,606,459,102,19,0,58,0,14,46006
일반국도,국도 48호선,4803-002,2015,06,18,목,상행,36303,1363,6031,3648,263,294,39,29,3,37,23,22,48055
일반국도,국도 48호선,4803-002,2015,06,18,목,하행,34915,1454,6927,1805,544,390,101,16,0,58,0,15,46225
일반국도,국도 48호선,4803-002,2015,06,19,금,상행,33591,1405,5633,3411,221,151,42,25,1,29,27,25,44561
일반국도,국도 48호선,4803-002,2015,06,19,금,하행,36698,1351,7024,1919,566,494,118,16,0,43,0,5,48234
일반국도,국도 48호선,4803-002,2015,06,20,토,상행,29962,1147,4818,2944,160,116,16,9,2,21,0,8,39203
일반국도,국도 48호선,4803-002,2015,06,20,토,하행,34543,858,4979,960,638,333,62,2,0,33,0,7,42415
일반국도,국도 48호선,4803-002,2015,06,21,일,상행,28695,1166,4911,2995,189,128,36,17,1,40,23,30,38231
일반국도,국도 48호선,4803-002,2015,06,21,일,하행,31322,1008,2905,529,193,197,8,6,0,6,0,2,36176
일반국도,국도 48호선,4803-002,2015,06,22,월,상행,36503,1504,6133,2417,314,415,33,40,2,186,30,39,47616
일반국도,국도 48호선,4803-002,2015,06,22,월,하행,34586,1355,7079,1862,487,428,96,19,0,44,0,11,45967
일반국도,국도 48호선,4803-002,2015,06,23,화,상행,35848,1511,6120,3214,465,644,49,26,4,191,16,48,48136
일반국도,국도 48호선,4803-002,2015,06,23,화,하행,35302,1346,6908,1956,534,471,120,15,0,76,0,8,46736
일반국도,국도 48호선,4803-002,2015,06,24,수,상행,37178,1427,5779,2515,379,721,34,15,5,50,0,24,48127
일반국도,국도 48호선,4803-002,2015,06,24,수,하행,35595,1327,6938,1898,406,359,118,19,0,58,0,20,46738
일반국도,국도 48호선,4803-002,2015,06,25,목,상행,37887,1515,6118,2725,409,581,36,22,5,234,9,34,49575
일반국도,국도 48호선,4803-002,2015,06,25,목,하행,35588,1340,7084,1978,981,393,115,19,0,68,0,7,47573
일반국도,국도 48호선,4803-002,2015,06,26,금,상행,36514,1451,5941,2382,298,528,40,22,3,66,15,42,47302
일반국도,국도 48호선,4803-002,2015,06,26,금,하행,35991,1075,6816,1783,686,311,87,16,0,59,0,24,46848
일반국도,국도 48호선,4803-002,2015,06,27,토,상행,34227,1356,5777,2616,327,746,40,26,5,62,11,56,45249
일반국도,국도 48호선,4803-002,2015,06,27,토,하행,38421,1229,5210,1138,353,357,50,6,0,29,0,13,46806
일반국도,국도 48호선,4803-002,2015,06,28,일,상행,29072,1091,4638,2358,245,572,13,3,5,38,2,23,38060
일반국도,국도 48호선,4803-002,2015,06,28,일,하행,32714,997,3007,564,132,236,10,5,0,21,0,6,37692
일반국도,국도 48호선,4803-002,2015,06,29,월,상행,35808,1493,5916,2340,321,410,39,36,3,181,15,49,46611
일반국도,국도 48호선,4803-002,2015,06,29,월,하행,35480,1396,7088,1888,575,425,103,15,0,51,0,17,47038
일반국도,국도 48호선,4803-002,2015,06,30,화,상행,36561,1706,6281,3300,423,645,47,31,5,211,11,41,49262
일반국도,국도 48호선,4803-002,2015,06,30,화,하행,35406,1426,6937,1922,547,322,119,13,0,54,0,21,46767
일반국도,국도 48호선,4803-002,2015,07,01,수,상행,37573,1389,5965,2838,309,387,27,19,5,155,3,27,48697
일반국도,국도 48호선,4803-002,2015,07,01,수,하행,35654,1444,7150,1924,535,358,126,15,0,68,0,11,47285
일반국도,국도 48호선,4803-002,2015,07,02,목,상행,38604,1416,6092,2580,359,417,31,18,5,125,2,28,49677
일반국도,국도 48호선,4803-002,2015,07,02,목,하행,36184,1473,7124,1943,572,363,97,15,0,75,0,16,47862
일반국도,국도 48호선,4803-002,2015,07,03,금,상행,39221,1390,5906,2342,284,233,19,12,3,43,0,67,49520
일반국도,국도 48호선,4803-002,2015,07,03,금,하행,37158,1370,7092,1919,578,359,117,15,0,41,0,12,48661
일반국도,국도 48호선,4803-002,2015,07,04,토,상행,38381,1354,5811,2297,229,339,13,6,2,155,2,29,48618
일반국도,국도 48호선,4803-002,2015,07,04,토,하행,37770,1164,5032,1117,489,375,78,5,0,33,0,6,46069
일반국도,국도 48호선,4803-002,2015,07,05,일,상행,31458,1154,5137,3141,270,376,16,8,3,167,0,31,41761
일반국도,국도 48호선,4803-002,2015,07,05,일,하행,32484,1063,2946,516,130,311,7,5,0,6,0,1,37469
일반국도,국도 48호선,4803-002,2015,07,06,월,상행,36714,1513,6131,2738,303,310,36,43,5,134,27,36,47990
일반국도,국도 48호선,4803-002,2015,07,06,월,하행,35420,1362,6962,1954,452,433,110,14,0,48,0,12,46767
일반국도,국도 48호선,4803-002,2015,07,07,화,상행,37323,1517,6266,3214,392,463,46,35,4,165,20,35,49480
일반국도,국도 48호선,4803-002,2015,07,07,화,하행,35692,1378,6958,2023,586,513,125,11,0,71,0,10,47367
일반국도,국도 48호선,4803-002,2015,07,08,수,상행,36860,1470,6175,2852,456,546,98,29,6,191,10,37,48730
일반국도,국도 48호선,4803-002,2015,07,08,수,하행,35167,1301,6945,1807,505,429,108,17,0,64,0,6,46349
일반국도,국도 48호선,4803-002,2015,07,09,목,상행,38088,1453,5870,3014,402,581,81,15,4,236,2,20,49766
일반국도,국도 48호선,4803-002,2015,07,09,목,하행,35716,1425,6720,1919,535,391,83,12,0,68,0,14,46883
일반국도,국도 48호선,4803-002,2015,07,10,금,상행,41914,1496,4899,2855,372,594,32,10,4,50,1,24,52251
일반국도,국도 48호선,4803-002,2015,07,10,금,하행,36774,1466,7077,1986,454,461,121,13,0,75,0,8,48435
일반국도,국도 48호선,4803-002,2015,07,11,토,상행,39737,1428,6398,3019,393,867,36,12,6,57,2,38,51993
일반국도,국도 48호선,4803-002,2015,07,11,토,하행,38855,1242,4893,1159,322,405,83,5,0,42,0,5,47011
일반국도,국도 48호선,4803-002,2015,07,12,일,상행,28890,1152,4783,2521,340,571,18,6,4,175,2,27,38489
일반국도,국도 48호선,4803-002,2015,07,12,일,하행,30002,779,2946,428,332,134,10,0,0,3,0,1,34635
일반국도,국도 48호선,4803-002,2015,07,13,월,상행,34532,1492,5801,2230,411,329,50,35,3,75,19,35,45012
일반국도,국도 48호선,4803-002,2015,07,13,월,하행,34098,1116,6348,1510,593,197,48,13,0,48,0,10,43981
일반국도,국도 48호선,4803-002,2015,07,14,화,상행,37731,1568,6097,2466,429,377,45,18,3,97,2,36,48869
일반국도,국도 48호선,4803-002,2015,07,14,화,하행,35609,1347,6959,1959,431,426,91,13,1,44,0,14,46894
일반국도,국도 48호선,4803-002,2015,07,15,수,상행,38714,1572,6248,2372,481,380,41,27,5,153,2,34,50029
일반국도,국도 48호선,4803-002,2015,07,15,수,하행,36555,1416,7038,1901,489,548,124,14,0,58,0,10,48153
일반국도,국도 48호선,4803-002,2015,07,16,목,상행,36783,1535,6015,2151,533,302,43,24,4,44,10,35,47479
일반국도,국도 48호선,4803-002,2015,07,16,목,하행,35987,1430,6868,1931,548,565,111,20,0,75,0,18,47553
일반국도,국도 48호선,4803-002,2015,07,17,금,상행,37685,1549,5894,2213,373,234,53,29,2,46,13,38,48129
일반국도,국도 48호선,4803-002,2015,07,17,금,하행,38011,1423,7256,2006,675,473,110,19,0,71,0,10,50054
일반국도,국도 48호선,4803-002,2015,07,18,토,상행,36319,1296,5063,2296,309,234,46,23,3,33,14,32,45668
일반국도,국도 48호선,4803-002,2015,07,18,토,하행,37234,1127,5049,1027,443,386,61,14,0,55,0,11,45407
일반국도,국도 48호선,4803-002,2015,07,19,일,상행,30890,1025,3473,1671,159,101,17,5,2,11,0,11,37365
일반국도,국도 48호선,4803-002,2015,07,19,일,하행,32473,951,2825,518,177,112,4,6,0,3,0,1,37070
일반국도,국도 48호선,4803-002,2015,07,20,월,상행,37089,1654,5732,2313,438,299,53,29,3,87,18,54,47769
일반국도,국도 48호선,4803-002,2015,07,20,월,하행,35617,1382,6881,1907,420,398,105,14,0,49,0,6,46779
일반국도,국도 48호선,4803-002,2015,07,21,화,상행,36532,1577,5708,2401,499,379,58,29,4,107,8,37,47339
일반국도,국도 48호선,4803-002,2015,07,21,화,하행,36079,1351,6675,1846,509,496,120,10,0,34,0,8,47128
일반국도,국도 48호선,4803-002,2015,07,22,수,상행,36217,1554,5299,2210,427,336,45,23,4,150,11,45,46321
일반국도,국도 48호선,4803-002,2015,07,22,수,하행,36380,1463,6948,1847,479,518,109,8,1,44,0,7,47804
일반국도,국도 48호선,4803-002,2015,07,23,목,상행,36279,1487,5923,2211,361,314,44,15,6,87,1,45,46773
일반국도,국도 48호선,4803-002,2015,07,23,목,하행,35932,1459,6754,1842,483,445,95,17,0,58,0,13,47098
일반국도,국도 48호선,4803-002,2015,07,24,금,상행,37533,1547,6037,2278,446,308,53,27,5,121,11,49,48415
일반국도,국도 48호선,4803-002,2015,07,24,금,하행,35648,1037,6422,1565,656,158,74,8,0,42,0,11,45621
일반국도,국도 48호선,4803-002,2015,07,25,토,상행,35767,1299,5168,1843,311,294,47,18,4,129,10,38,44928
일반국도,국도 48호선,4803-002,2015,07,25,토,하행,35210,883,4772,857,547,166,52,6,0,25,0,9,42527
일반국도,국도 48호선,4803-002,2015,07,26,일,상행,32107,1126,3932,1485,187,206,22,13,3,68,11,19,39179
일반국도,국도 48호선,4803-002,2015,07,26,일,하행,31819,898,2822,478,264,86,6,4,0,2,0,4,36383
일반국도,국도 48호선,4803-002,2015,07,27,월,상행,39087,1644,6463,2535,476,319,63,28,3,98,20,58,50794
일반국도,국도 48호선,4803-002,2015,07,27,월,하행,35893,1340,6974,1732,475,225,85,17,0,36,0,9,46786
일반국도,국도 48호선,4803-002,2015,07,28,화,상행,39801,1618,6542,2675,556,306,57,44,4,49,10,56,51718
일반국도,국도 48호선,4803-002,2015,07,28,화,하행,36144,1348,6848,1948,505,365,132,20,0,46,0,8,47364
일반국도,국도 48호선,4803-002,2015,07,29,수,상행,40457,1538,6438,2496,490,280,51,28,2,42,2,28,51852
일반국도,국도 48호선,4803-002,2015,07,29,수,하행,35645,1373,6351,1724,451,176,84,13,0,41,0,7,45865
일반국도,국도 48호선,4803-002,2015,07,30,목,상행,40274,1473,5734,2192,399,266,32,16,2,41,1,18,50448
일반국도,국도 48호선,4803-002,2015,07,30,목,하행,36104,1362,6556,1720,496,305,110,17,0,61,0,9,46740
일반국도,국도 48호선,4803-002,2015,07,31,금,상행,41454,1656,5506,2164,358,243,29,11,1,28,0,15,51465
일반국도,국도 48호선,4803-002,2015,07,31,금,하행,36290,1312,6274,1650,392,493,85,15,0,44,0,6,46561
일반국도,국도 48호선,4803-002,2015,08,01,토,상행,36774,1350,4547,2132,238,203,18,8,1,19,0,10,45300
일반국도,국도 48호선,4803-002,2015,08,01,토,하행,35790,1101,4241,881,208,366,46,4,0,33,0,5,42675
일반국도,국도 48호선,4803-002,2015,08,02,일,상행,31116,1260,3719,1858,154,110,19,20,2,21,15,15,38309
일반국도,국도 48호선,4803-002,2015,08,02,일,하행,31726,1039,2818,482,96,215,12,2,0,13,0,1,36404
일반국도,국도 48호선,4803-002,2015,08,03,월,상행,37372,1718,5787,2295,344,233,40,24,3,49,15,36,47916
일반국도,국도 48호선,4803-002,2015,08,03,월,하행,34581,1293,5199,1312,261,352,53,4,0,37,0,5,43097
일반국도,국도 48호선,4803-002,2015,08,04,화,상행,37746,1688,6070,2398,424,325,69,22,4,40,15,43,48844
일반국도,국도 48호선,4803-002,2015,08,04,화,하행,35019,1259,5341,1335,279,325,86,14,0,56,0,9,43723
일반국도,국도 48호선,4803-002,2015,08,05,수,상행,34893,1621,5748,2255,372,295,50,22,4,50,7,32,45349
일반국도,국도 48호선,4803-002,2015,08,05,수,하행,35660,1328,5856,1588,320,346,73,16,1,45,0,6,45239
일반국도,국도 48호선,4803-002,2015,08,06,목,상행,35021,1562,5608,2196,407,289,53,25,2,48,13,40,45264
일반국도,국도 48호선,4803-002,2015,08,06,목,하행,35559,1363,6266,1763,331,420,127,13,0,53,0,13,45908
일반국도,국도 48호선,4803-002,2015,08,07,금,상행,38182,1591,5514,2210,412,291,34,13,3,35,1,24,48310
일반국도,국도 48호선,4803-002,2015,08,07,금,하행,36203,1355,6576,1794,403,322,114,13,0,53,0,6,46839
일반국도,국도 48호선,4803-002,2015,08,08,토,상행,36255,1387,5046,1794,325,240,33,19,3,42,10,27,45181
일반국도,국도 48호선,4803-002,2015,08,08,토,하행,36093,1145,4697,967,262,348,78,8,0,27,0,4,43629
일반국도,국도 48호선,4803-002,2015,08,09,일,상행,32353,1192,3781,1735,162,124,10,3,2,13,0,8,39383
일반국도,국도 48호선,4803-002,2015,08,09,일,하행,31618,988,2792,492,105,344,13,2,0,7,0,0,36361
일반국도,국도 48호선,4803-002,2015,08,10,월,상행,36050,1593,6127,2284,450,345,56,28,4,50,9,41,47037
일반국도,국도 48호선,4803-002,2015,08,10,월,하행,35399,1397,6812,1835,618,469,111,8,0,37,0,7,46693
일반국도,국도 48호선,4803-002,2015,08,11,화,상행,37066,1439,5330,2265,424,351,49,19,3,45,0,37,47028
일반국도,국도 48호선,4803-002,2015,08,11,화,하행,35732,1399,6771,1959,526,457,116,11,0,58,0,7,47036
일반국도,국도 48호선,4803-002,2015,08,12,수,상행,36553,1540,6202,2161,470,324,62,24,1,46,8,52,47443
일반국도,국도 48호선,4803-002,2015,08,12,수,하행,36498,1386,6887,1833,423,427,124,8,0,54,0,9,47649
일반국도,국도 48호선,4803-002,2015,08,13,목,상행,38598,1353,5558,2207,454,312,55,18,4,33,0,37,48629
일반국도,국도 48호선,4803-002,2015,08,13,목,하행,36449,1476,6742,1913,497,315,134,21,0,58,0,13,47618
일반국도,국도 48호선,4803-002,2015,08,14,금,상행,38651,1502,4877,2156,421,239,36,26,4,47,13,26,47998
일반국도,국도 48호선,4803-002,2015,08,14,금,하행,36939,1311,5961,1585,408,390,104,4,0,38,0,9,46749
일반국도,국도 48호선,4803-002,2015,08,15,토,상행,36195,1409,4863,1719,275,283,26,21,4,29,2,21,44847
일반국도,국도 48호선,4803-002,2015,08,15,토,하행,36116,1199,3998,822,207,377,44,6,0,38,0,5,42812
일반국도,국도 48호선,4803-002,2015,08,16,일,상행,30596,1199,3755,1744,156,108,15,3,1,10,0,7,37594
일반국도,국도 48호선,4803-002,2015,08,16,일,하행,31706,995,2811,515,172,192,9,1,0,12,0,1,36414
일반국도,국도 48호선,4803-002,2015,08,17,월,상행,35770,1533,5465,2092,397,222,43,16,3,28,1,30,45600
일반국도,국도 48호선,4803-002,2015,08,17,월,하행,35778,1365,6989,1785,437,360,75,12,1,47,0,13,46862
일반국도,국도 48호선,4803-002,2015,08,18,화,상행,36854,1600,5563,2156,385,244,47,14,2,32,2,31,46930
일반국도,국도 48호선,4803-002,2015,08,18,화,하행,36646,1374,6958,2030,467,390,136,8,0,60,0,12,48081
일반국도,국도 48호선,4803-002,2015,08,19,수,상행,36394,1581,5535,2221,427,282,47,16,2,27,0,38,46570
일반국도,국도 48호선,4803-002,2015,08,19,수,하행,35274,1406,6915,1888,522,323,113,16,0,63,0,10,46530
일반국도,국도 48호선,4803-002,2015,08,20,목,상행,36457,1704,5598,2305,371,237,52,21,4,47,13,40,46849
